model,regime,strength,gap_subj,gap_obj,R,triggered
hgb,measurement,med,0.5735126942023494,0.01192769896674406,0.979202380196077,True
hgb,measurement,med,0.49996030800984365,0.01869158878504673,0.9626138545688737,True
hgb,measurement,med,0.4627378138016436,0.014258998730398376,0.9691855770047126,True
hgb,measurement,med,0.508297870262139,0.01393774474016063,0.9725795728143172,True
hgb,measurement,med,0.5499353836470406,0.02639299397920092,0.9520070998084014,True
hgb,measurement,med,0.4884788108791904,0.011213397825973859,0.9770442492566026,True
hgb,measurement,med,0.5730878680527325,0.0022385086949318067,0.9960939520451935,True
hgb,measurement,med,0.6144736842105263,0.024517254968192348,0.9601003987669675,True
hgb,measurement,med,0.6529505865623889,0.013681837396082752,0.9790461366025965,True
hgb,measurement,med,0.5107432432432433,0.009128856624319392,0.9821263291387846,True
hgb,measurement,med,0.5540648480335747,0.006756032171581716,0.9878064233896818,True
hgb,measurement,med,0.5696287568729588,0.004707180288682444,0.9917364068581737,True
hgb,measurement,med,0.5092439347966007,0.006920354602473755,0.9864105311234824,True
hgb,measurement,med,0.5758431445504558,0.047962544282840525,0.9167090122774952,True
hgb,measurement,med,0.5070345366148575,0.0018546895640687566,0.996342084354941,True
hgb,measurement,med,0.5430746766791823,0.016713509070709454,0.9692242894238597,True
hgb,measurement,med,0.5593598834652593,0.00848155884329893,0.9848370269409467,True
hgb,measurement,med,0.5390028504530184,0.011858448884319417,0.9779992835393121,True
hgb,measurement,med,0.5187156016175044,0.01944608858636676,0.9625110782754013,True
hgb,measurement,med,0.4939809374591983,0.03642921036782032,0.9262538134463351,True
hgb,measurement,med,0.5362427552956865,0.02853884283019692,0.9467799936719695,True
hgb,measurement,med,0.5690536825935808,0.020224305938591702,0.9644597573880637,True
hgb,measurement,med,0.535650623885918,0.026782770381661214,0.9499995534638538,True
hgb,measurement,med,0.4781632491489193,0.0003964800988042194,0.9991708269100357,True
hgb,measurement,med,0.49484037630026656,0.03923323395637113,0.9207153744209332,True
hgb,measurement,med,0.49037604677374785,0.008932797819694471,0.9817837802672773,True
hgb,measurement,med,0.4321711699922171,0.00040063210843777064,0.9990729781710219,True
hgb,measurement,med,0.5404411057152572,0.0333526479663786,0.9382862487444633,True
hgb,measurement,med,0.5258617449159869,0.010031474710436195,0.9809237412543883,True
hgb,measurement,med,0.5504442547422874,0.021093285799168138,0.9616795240981417,True
hgb,measurement,med,0.49591264571344257,0.007609961098333229,0.9846546339075802,True
hgb,measurement,med,0.5421445452613548,0.056229730589058224,0.896282769824879,True
hgb,measurement,med,0.5054477810257774,0.03965918509912092,0.9215365333711925,True
hgb,measurement,med,0.5271074509599196,0.033461281121245245,0.936519051171998,True
hgb,measurement,med,0.5476247266944941,0.050913200497687994,0.9070290328104721,True
hgb,measurement,med,0.5965442901528121,0.008294718153572966,0.9860953858908813,True
hgb,measurement,med,0.44235372532180584,0.013031690297346521,0.970540114050433,True
hgb,measurement,med,0.44929480348523787,0.015549638436504587,0.9653910120573752,True
hgb,measurement,med,0.5620643729189789,0.01908544533580614,0.9660440222590708,True
hgb,measurement,med,0.5258737659664062,0.04297758184434164,0.918273957314906,True
hgb,measurement,med,0.4972364115252614,0.052707044471112074,0.8940000304695418,True
hgb,measurement,med,0.5642779531225747,0.027214889714106794,0.9517704181715654,True
hgb,measurement,med,0.5913814180929096,0.04204461393718717,0.9289044047532422,True
hgb,measurement,med,0.5254166666666666,0.0017798936352718675,0.9966124149685547,True
hgb,measurement,med,0.5224753047498949,0.028643682158746797,0.9451769645410163,True
hgb,measurement,med,0.5107119902877955,0.008738000880669339,0.9828905507471142,True
hgb,measurement,med,0.529206923943766,0.04992230357506122,0.9056658155508827,True
hgb,measurement,med,0.5973363634844508,0.005563660051562946,0.990685884215874,True
hgb,measurement,med,0.5013124362895005,0.024587305277842364,0.9509541286072474,True
hgb,measurement,med,0.5443204710987137,0.019928839670358633,0.9633876719166337,True
hgb,measurement,med,0.5454963698699202,0.013370227894510256,0.975489794922561,True
hgb,measurement,med,0.517321654040404,0.009155285431551086,0.9823025281079071,True
hgb,measurement,med,0.5382533724978242,0.0037320271238399094,0.9930664120012458,True
hgb,measurement,med,0.49880737735707315,0.0029101136893696644,0.9941658567585971,True
hgb,measurement,med,0.5061494796594134,0.046122423717274263,0.9088758843567123,True
hgb,measurement,med,0.5440214360522844,0.02277412669900647,0.9581374460825148,True
hgb,measurement,med,0.509009067357513,0.03299061089273758,0.9351865948793286,True
hgb,measurement,med,0.5193938936293387,0.005084110072372194,0.9902114558243142,True
hgb,measurement,med,0.46453157349896473,0.015151302147401013,0.9673836978759534,True
hgb,measurement,med,0.4423227947509753,0.00888418539020952,0.9799147014451035,True
hgb,measurement,med,0.5194204973892065,0.020744120744120687,0.9600629531403014,True
hgb,measurement,med,0.4415282469268658,0.026351117191062423,0.9403183887452908,True
hgb,measurement,med,0.5057638105124661,0.029117117117117064,0.9424294176216086,True
hgb,measurement,med,0.4998658256350149,0.009392568216097685,0.9812098212472004,True
hgb,measurement,med,0.5153460368653553,0.01872838114166686,0.9636586297323947,True
hgb,measurement,med,0.5143533483527607,0.01191460055096416,0.9768357674950087,True
hgb,measurement,med,0.47570147713345806,0.03211214237057225,0.9324951804562861,True
hgb,measurement,med,0.4354608240057156,0.017929516213436303,0.9588263393053218,True
hgb,measurement,med,0.49099688983467016,0.0012753623188406227,0.9974025042821145,True
hgb,measurement,med,0.6019381216338404,0.0063701731025299635,0.9894172293237726,True
hgb,measurement,med,0.4837757214172653,0.00888178208326007,0.9816407031397937,True
hgb,measurement,med,0.590340791915859,0.011865407011661722,0.9799007502545193,True
hgb,measurement,med,0.5686011349709597,0.00904317126684473,0.9840957558635429,True
hgb,measurement,med,0.5604034055810705,0.0034081996434938144,0.9939183102573049,True
hgb,measurement,med,0.5815078414486471,0.008306484091824329,0.9857156112097624,True
hgb,measurement,med,0.5584734082159661,0.019007915829176936,0.9659645104860097,True
hgb,measurement,med,0.542832017375031,0.0027184560279335246,0.994992086058079,True
hgb,measurement,med,0.5874460564917445,0.02108400586940573,0.9641090349719591,True
hgb,measurement,med,0.5067165017985611,0.005324270068008619,0.9894926057290212,True
hgb,measurement,med,0.4927813569773128,0.026092720341449827,0.9470501065594267,True
hgb,measurement,med,0.5412587412587413,0.021931133366328015,0.959481239387792,True
hgb,measurement,med,0.5439115014355684,0.028434108527131796,0.9477229136503191,True
hgb,measurement,med,0.5223396588998319,0.002399441584504003,0.9954063576379443,True
hgb,measurement,med,0.5470339079766404,0.03913009421130964,0.9284686129310643,True
hgb,measurement,med,0.5624272651704074,0.029729749080846135,0.9471402776466776,True
hgb,measurement,med,0.454945054945055,0.03621097185576083,0.9204058348098011,True
hgb,measurement,med,0.5296761991022549,0.0017019450800914715,0.9967868197910797,True
hgb,measurement,high,0.8160926685730863,0.01270752384316498,0.9844288224456376,True
hgb,measurement,high,0.7978267796228962,0.00019610753052912155,0.9997541978590618,True
hgb,measurement,high,0.7576379388964889,0.03264251304696919,0.9569154191321074,True
hgb,measurement,high,0.8373311220775018,0.01649374975564155,0.9803019984319716,True
hgb,measurement,high,0.770759672326742,0.004268032437046543,0.9944625638960036,True
hgb,measurement,high,0.7399213145105299,0.014194033302497688,0.9808168341360902,True
hgb,measurement,high,0.7788299319727892,0.010564247475598587,0.9864357454151266,True
hgb,measurement,high,0.7950197569522105,0.00017363763908384566,0.9997815933031029,True
hgb,measurement,high,0.8009047619047619,0.0013915399298073394,0.998262540072183,True
hgb,measurement,high,0.6779064119170984,0.00898677593592856,0.986743338345902,True
hgb,measurement,high,0.8493715680292862,0.03962426951504028,0.9533487215648428,True
hgb,measurement,high,0.7655066287878788,0.027120933600713104,0.9645712622454269,True
hgb,measurement,high,0.7251342056035145,0.05820476359758264,0.919732425876752,True
hgb,measurement,high,0.7299864314789688,0.03531471112376494,0.9516227842040618,True
hgb,measurement,high,0.8177814064413553,0.021532012195121908,0.9736702106143251,True
hgb,measurement,high,0.811931628325408,0.023398468358950875,0.9711817257233719,True
hgb,measurement,high,0.8271201861337908,0.02412462424458861,0.970832988181132,True
hgb,measurement,high,0.8072258064516129,0.0430767338908018,0.9466360793392401,True
hgb,measurement,high,0.8335935107150267,0.0023268988492335385,0.9972085928941102,True
hgb,measurement,high,0.7931434070844259,0.045723614167080706,0.9423513909859511,True
hgb,measurement,high,0.7848382749326146,0.03072692964327428,0.9608493486815326,True
hgb,measurement,high,0.7741607688144041,0.05288660779750709,0.931685239128688,True
hgb,measurement,high,0.7388005208466312,0.03547499624036865,0.951982984257082,True
hgb,measurement,high,0.8281961137001608,0.01002184857984234,0.9878991842462682,True
hgb,measurement,high,0.7398760147447561,0.0018749729050158148,0.9974658282365557,True
hgb,measurement,high,0.8248516427847734,0.008536748032546337,0.9896505655202122,True
hgb,measurement,high,0.77407568193329,0.0007505302074974907,0.999030417535372,True
hgb,measurement,high,0.7607685863147615,0.004955133804494527,0.9934866740114787,True
hgb,measurement,high,0.7746298785032999,0.004400285123176695,0.9943194998730507,True
hgb,measurement,high,0.8451811346548188,0.0259768736859044,0.9692647260796781,True
hgb,measurement,high,0.8268812283912954,0.0215079236885084,0.9739891015178175,True
hgb,measurement,high,0.7547785846732608,0.0034414736603088913,0.995440419574439,True
hgb,measurement,high,0.8314458933882407,0.022092164385810076,0.9734292218393408,True
hgb,measurement,high,0.7707732103043231,0.033786150861325526,0.9561658988537163,True
hgb,measurement,high,0.7933155080213903,0.008811605493998176,0.9888926846823212,True
hgb,measurement,high,0.7803553605486545,0.03308891827212024,0.9575976280231406,True
hgb,measurement,high,0.7486397659295183,0.015009244069473682,0.9799513133651964,True
hgb,measurement,high,0.7665867306155075,0.01601735540581284,0.979105618756338,True
hgb,measurement,high,0.7670362383832986,0.011471388522427461,0.9850445286045337,True
hgb,measurement,high,0.7718899237487138,0.02483358709133343,0.9678275537388438,True
hgb,measurement,high,0.8278153111119406,0.02798476765586444,0.9661944309555296,True
hgb,measurement,high,0.7353047379363169,0.05693721483195158,0.9225665062464444,True
hgb,measurement,high,0.7888509860207231,0.004359029002072967,0.9944742047873177,True
hgb,measurement,high,0.7594141061252541,0.041951615130984776,0.9447579195690295,True
hgb,measurement,high,0.8196986886889528,0.01938283493024484,0.976353707529719,True
hgb,measurement,high,0.7883690201060144,0.03480036297640654,0.9558577746095009,True
hgb,measurement,high,0.8059866317930834,0.014496599476301775,0.9820138462544334,True
hgb,measurement,high,0.7933830845771145,0.0054100111052286515,0.9931810858960873,True
hgb,measurement,high,0.6953206204525466,0.019815687992235875,0.9715013658312924,True
hgb,measurement,high,0.7551813866498612,0.01657341881351504,0.9780537244342871,True
hgb,measurement,high,0.8117487764003418,0.0291234327712927,0.9641226034236368,True
hgb,measurement,high,0.823550200803213,0.04552278820375333,0.9447237239947793,True
hgb,measurement,high,0.8242344883158743,0.0509073152801226,0.9382368537087795,True
hgb,measurement,high,0.7658122503328895,0.015726901447602026,0.9794637635520119,True
hgb,measurement,high,0.751285274160319,0.016784784431401967,0.9776585739016892,True
hgb,measurement,high,0.8021451150792391,0.009505044552147512,0.988150467573179,True
hgb,measurement,high,0.8176305921970065,0.012058185082708173,0.9852522823903795,True
hgb,measurement,high,0.8047955567081605,0.02988169462157908,0.9628704527845512,True
hgb,measurement,high,0.8067662626084744,0.01798834693571527,0.9777031492646278,True
hgb,measurement,high,0.7971590909090909,0.0170881180873238,0.9785637292703565,True
hgb,measurement,high,0.7658083639149897,0.03174318897210471,0.9585494355143548,True
hgb,measurement,high,0.8225567064376558,0.021162954202342488,0.9742717383048333,True
hgb,measurement,high,0.7696486924047239,0.018351987233400258,0.9761553713863133,True
hgb,measurement,high,0.8257823541288108,0.03648388648388645,0.9558190044852963,True
hgb,measurement,high,0.787099888376022,0.029565217391304244,0.9624377822587367,True
hgb,measurement,high,0.7806978002163721,0.016753988852257318,0.9785397258098922,True
hgb,measurement,high,0.768394777265745,0.02549681289838779,0.9668180814696378,True
hgb,measurement,high,0.7978477934709505,0.016986538434259568,0.9787095501507105,True
hgb,measurement,high,0.696077635211954,0.028508929211790934,0.9590434633011733,True
hgb,measurement,high,0.7731210184447258,0.010491803278688483,0.9864292872288033,True
hgb,measurement,high,0.7184996249062265,0.016851866241873292,0.9765457549903764,True
hgb,measurement,high,0.77204228520018,0.005303359668980434,0.9931307393770468,True
hgb,measurement,high,0.7844489527016428,0.02122969387811624,0.9729368063976614,True
hgb,measurement,high,0.8059423516230885,0.011328942160909183,0.9859432350985231,True
hgb,measurement,high,0.7599434686048859,0.014732586182437224,0.9806135761526006,True
hgb,measurement,high,0.772092121904451,0.01534868201534867,0.9801206597245294,True
hgb,measurement,high,0.8064313725490196,0.02551653113440866,0.9683587072589273,True
hgb,measurement,high,0.8023266305022049,0.006481910795053558,0.9919211072540416,True
hgb,measurement,high,0.7802319049911731,0.04196438286605486,0.9462155000358136,True
hgb,measurement,high,0.8144535910283941,0.0027884280237016057,0.9965763205486261,True
hgb,measurement,high,0.6536458333333334,0.023996820474995184,0.9632877328191308,True
hgb,measurement,high,0.8150355969605287,0.011630522088353468,0.9857300440229524,True
hgb,measurement,high,0.7981995079400582,0.031470794311295514,0.9605727715962726,True
hgb,measurement,high,0.7590291372315374,0.019034290211496052,0.9749228464655241,True
hgb,measurement,high,0.7431827431827431,0.03254901960784318,0.9562032085561497,True
hgb,measurement,high,0.791501240694789,0.006868785884329931,0.9913218254992242,True
hgb,measurement,high,0.791994750656168,0.008237393845490049,0.9895991812588841,True
hgb,measurement,high,0.7606398095370872,0.005948455019475607,0.9921796690826691,True
hgb,measurement,high,0.8367088607594936,0.0008113376534428784,0.9990303226229654,True
hgb,measurement,high,0.8256139308770888,0.010121215686903828,0.987740982427281,True
hgb,measurement,high,0.819850732536302,0.005450733752620507,0.9933515534763773,True
hgb,measurement,high,0.7899600399600399,0.05229006538946879,0.933806695599294,True
hgb,measurement,high,0.7677302617061653,0.03866079778973286,0.9496427329778364,True
hgb,measurement,high,0.8231829497844435,0.010012483050656273,0.9878368677907163,True
hgb,measurement,high,0.8660004601740294,0.01829006906406294,0.9788798390934026,True
hgb,measurement,high,0.7606825414783153,0.02679173918453981,0.9647793425987238,True
hgb,measurement,high,0.8098977336421417,0.0003075932615616006,0.9996202072820005,True
hgb,measurement,high,0.7751405434012003,0.000507130843406034,0.9993457562661078,True
hgb,measurement,high,0.8065461835995499,0.03344768133598364,0.9585297382640764,True
hgb,measurement,high,0.842974395706289,0.011450009658342863,0.9864171323391745,True
hgb,symmetric,low,0.10669548830506603,0.06072756797297252,0.4308328408476003,True
hgb,symmetric,low,0.05825078206465073,0.05185566784312867,0.10978589462411543,True
hgb,symmetric,low,0.03015007348959542,0.01738419559520976,0.42341117008524287,True
hgb,symmetric,low,0.05936922523595145,0.014078107633913262,0.7628719664445248,True
hgb,symmetric,low,0.001449068115734753,0.0217409954673492,,False
hgb,symmetric,low,0.03668813201187304,0.022785458269329206,0.3789419896887812,True
hgb,symmetric,low,0.004794119891146864,0.003549449435023777,,False
hgb,symmetric,low,0.018205609603459072,0.054912078974675316,,False
hgb,symmetric,low,0.002246795435996707,0.06942983378918577,,False
hgb,symmetric,low,0.008459719114375153,0.03943753030547925,,False
hgb,symmetric,low,0.014643719806763267,0.04135249288886622,,False
hgb,symmetric,low,0.04808929904497128,0.0018496654860290507,0.96153685907754,True
hgb,symmetric,low,0.009193694275746234,0.006432432432432411,,False
hgb,symmetric,low,0.02423332817576973,0.01124842899036449,0.53582814094799,True
hgb,symmetric,low,0.03370233470964257,0.03719603783542402,-0.1036635341699895,True
hgb,symmetric,low,0.03952290593656815,0.02080022959701533,0.4737170988793581,True
hgb,symmetric,low,0.018948412698412742,0.04242039965461053,,False
hgb,symmetric,low,0.045552538007111454,0.033273125497781386,0.269565935215576,True
hgb,symmetric,low,0.09223296187914432,0.02188615715073583,0.7627078573122922,True
hgb,symmetric,low,0.04769055509527753,0.02004257627949646,0.5797369890231968,True
hgb,symmetric,low,0.05594416118371548,0.013871837231545059,0.7520413759357081,True
hgb,symmetric,low,0.004339414040906542,0.05569132964127477,,False
hgb,symmetric,low,0.03400581010015924,0.034296897839288465,-0.008559941323905187,True
hgb,symmetric,low,0.033186720012718274,0.017587313287228734,0.4700496680452699,True
hgb,symmetric,low,0.0020328278053024507,0.0022641733929880115,,False
hgb,symmetric,low,0.008144329556013297,0.02457542457542461,,False
hgb,symmetric,low,0.0340728199560173,0.03100653594771241,0.0899920820249977,True
hgb,symmetric,low,0.03788576300085256,0.0173890452478892,0.5410137246675515,True
hgb,symmetric,low,0.07300412017874158,0.005665947152690309,0.9223886660257266,True
hgb,symmetric,low,0.013862890061199673,0.013247345874464522,,False
hgb,symmetric,low,0.016666666666666607,0.05660954656632866,,False
hgb,symmetric,low,0.028922417446689996,0.048975955698838836,-0.6933562275391282,True
hgb,symmetric,low,0.0289270521506223,0.03376603031964509,-0.16728210478642533,True
hgb,symmetric,low,0.003577817531305816,0.006374139827465597,,False
hgb,symmetric,low,0.02164285551826206,0.05710719689359611,-1.6386165561845356,True
hgb,symmetric,low,0.002102556708958092,0.058421294894524856,,False
hgb,symmetric,low,0.0009941039352803216,0.004571980089187577,,False
hgb,symmetric,low,0.0029614567199729436,0.029528525145616658,,False
hgb,symmetric,low,0.01745089640824815,0.01532877226957896,,False
hgb,symmetric,low,0.07996727017689698,0.03309874995983164,0.5860962880611864,True
hgb,symmetric,low,0.014524841404434441,0.012459472642240232,,False
hgb,symmetric,low,0.05303248889145362,0.08726464618184371,-0.6454940736508922,True
hgb,symmetric,low,0.04469660368489092,0.023611138959928724,0.47174646363768025,True
hgb,symmetric,low,0.04633055812519271,0.044849560377510644,0.03196589481353041,True
hgb,symmetric,low,0.07567230104103262,0.0022327407553606182,0.9704946099874783,True
hgb,symmetric,low,0.005464480874316946,0.04647153795971326,,False
hgb,symmetric,low,0.011342155009451793,0.021717635918003575,,False
hgb,symmetric,low,0.005404335647302361,0.006226370107973667,,False
hgb,symmetric,low,0.054678899082568844,0.02804902638552831,0.48702283959352627,True
hgb,symmetric,low,0.06495408336797548,0.002733939445921596,0.957909660114309,True
hgb,symmetric,low,0.0014100672241351697,0.0009366653250887369,,False
hgb,symmetric,low,0.040962051436911784,0.00877875438181086,0.7856856755494395,True
hgb,symmetric,low,0.014463894291624202,0.0007421117574475389,,False
hgb,symmetric,low,0.03920180358107728,0.00912972085385888,0.7671096730287736,True
hgb,symmetric,low,0.04294372721001283,0.020322195325630843,0.5267715066685574,True
hgb,symmetric,low,0.05231372838867432,0.008207442401593545,0.8431111172078032,True
hgb,symmetric,low,0.026093326962892127,0.05446537864543244,-1.0873297882975523,True
hgb,symmetric,low,0.0028847920622282475,0.04019641250120132,,False
hgb,symmetric,low,0.05411559841939584,0.054072944465624606,0.0007882007224731059,True
hgb,symmetric,low,0.053257841057232747,0.00422062904717857,0.9207510300193555,True
hgb,symmetric,low,0.035182762601000395,0.009844384303112297,0.7201929702122829,True
hgb,symmetric,low,0.05971299722684087,0.0045196183127218514,0.9243109788049578,True
hgb,symmetric,low,0.02126372603759541,0.055853165128454396,-1.626687581927222,True
hgb,symmetric,low,0.03136784841639384,0.02748687482730039,0.12372457101855701,True
hgb,symmetric,low,0.0506528909249262,0.0007766962870386918,0.9846662989445193,True
hgb,symmetric,low,0.03274448504023997,0.025160586116885875,0.23160843464278572,True
hgb,symmetric,low,0.01560849222719729,0.04323595407070646,,False
hgb,symmetric,low,0.07848578443018928,0.005838709677419396,0.9256080611309587,True
hgb,symmetric,low,0.08534359877613651,0.05305995790845963,0.37827841022218434,True
hgb,symmetric,low,0.04195084778052971,0.027298553033320072,0.34927291157176765,True
hgb,symmetric,low,0.023782875461566433,0.07453367564927338,-2.133921958668168,True
hgb,symmetric,low,0.0058380414312617646,0.01824402987193685,,False
hgb,symmetric,low,0.006713530735580453,0.052030624716707274,,False
hgb,symmetric,low,0.011035271999019103,0.031984091913389245,,False
hgb,symmetric,low,0.007872934641848572,0.033280724627736236,,False
hgb,symmetric,low,0.007173591591511541,0.03173583261323942,,False
hgb,symmetric,low,0.05422177260165806,0.020454636879911448,0.6227597162825702,True
hgb,symmetric,low,0.009141560737997545,0.006071734208616397,,False
hgb,symmetric,low,0.01701895277867005,0.009495872180491638,,False
hgb,symmetric,low,0.045308381162482037,0.0008805798279482024,0.9805647475068614,True
hgb,symmetric,low,0.0581335762682913,0.023036266566842323,0.6037356026312912,True
hgb,symmetric,low,0.03854114468724812,0.023423423423423406,0.3922488910617806,True
hgb,symmetric,low,0.013300276173738412,0.07147924858016597,,False
hgb,symmetric,low,0.009510801463585739,0.024918881089220135,,False
hgb,symmetric,low,0.04792013731132316,0.02099205086309741,0.5619367547568118,True
hgb,symmetric,low,0.05237590670561265,0.006140986072932564,0.8827516990312172,True
hgb,symmetric,low,0.06367705240748689,0.016237527696117526,0.7450018949965029,True
hgb,symmetric,low,0.04549568333101661,0.0048491502550378485,0.8934151572192796,True
hgb,symmetric,low,0.04387193724211713,0.00936272707410779,0.7865896137105257,True
hgb,symmetric,low,0.020304892853035494,0.035487048233915464,-0.7477092093401666,True
hgb,symmetric,low,0.010632442630304717,0.02369203382287499,,False
hgb,symmetric,low,0.003941565050791351,0.04754809093558732,,False
hgb,symmetric,low,0.037213349713349775,0.020728008088978678,0.44299536997759725,True
hgb,symmetric,low,0.048167293233082664,0.02284373235460191,0.5257418297503131,True
hgb,symmetric,low,0.0032854234293649975,0.01725040017820234,,False
hgb,symmetric,low,0.05267951299012563,0.004269735764352411,0.918948837565132,True
hgb,symmetric,low,0.10115418562020495,0.03587636754511425,0.6453298761178682,True
hgb,symmetric,low,0.022143139580862004,0.04115314390049063,-0.8585053736489426,True
hgb,symmetric,low,0.05210565346510976,0.031110251949223566,0.40293903098144296,True
hgb,symmetric,low,0.026689189189189166,0.017974205208247773,0.32653610865299426,True
hgb,symmetric,med,0.06380990972738115,0.02910052910052907,0.5439496901835941,True
hgb,symmetric,med,0.007915635313531344,0.039390702693244295,,False
hgb,symmetric,med,0.0886934389140272,0.01324065049873746,0.8507144309561392,True
hgb,symmetric,med,0.007468129175296823,0.024818985968656504,,False
hgb,symmetric,med,0.006896383067178602,0.011123644567353153,,False
hgb,symmetric,med,0.058810367973563704,0.004756149073547489,0.9191273709478325,True
hgb,symmetric,med,0.0059248759744861546,0.008764105542648504,,False
hgb,symmetric,med,0.0128710270554242,0.01649012532495253,,False
hgb,symmetric,med,0.01430990425171641,2.159100518728252e-05,,False
hgb,symmetric,med,0.020727344634799638,0.04268969570327796,-1.0595834370218944,True
hgb,symmetric,med,0.0012960911717349588,0.012408036219581198,,False
hgb,symmetric,med,0.15620872627847165,0.027180423250242502,0.8259993286048037,True
hgb,symmetric,med,0.014479638009049778,0.002962362240417016,,False
hgb,symmetric,med,0.08520083206450646,0.012337754956496916,0.855192083721015,True
hgb,symmetric,med,0.06877283473028156,0.029249293312906044,0.5746969944220257,True
hgb,symmetric,med,0.01704505763185471,0.0090437231831203,,False
hgb,symmetric,med,0.1276916153153777,0.030685583212980982,0.7596899127856396,True
hgb,symmetric,med,0.00039554117224016583,0.041327913279132766,,False
hgb,symmetric,med,0.03546754675467545,0.0008640378445112784,0.9756386352152372,True
hgb,symmetric,med,0.06511056511056512,0.0493472584856397,0.2421005960884772,True
hgb,symmetric,med,0.0804415315626078,0.026426633360609908,0.6714802310788675,True
hgb,symmetric,med,0.03936382181317899,0.028433826344673063,0.2776660132336685,True
hgb,symmetric,med,0.041858881806763615,0.014831233893784601,0.6456848999872674,True
hgb,symmetric,med,0.011626988158533469,0.0011041666666666838,,False
hgb,symmetric,med,0.1194284687275341,0.037525378347947114,0.6857920163612072,True
hgb,symmetric,med,0.019047619047619035,0.008588039090384858,,False
hgb,symmetric,med,0.012159116927563496,0.05616604701367234,,False
hgb,symmetric,med,0.07934762690122776,0.06380001272183711,0.19594302673657005,True
hgb,symmetric,med,0.01944444444444443,0.028629025956775078,,False
hgb,symmetric,med,0.04133002240930289,0.03332629727352676,0.19365402361781897,True
hgb,symmetric,med,0.0762215664862102,0.036926048662921596,0.5155432987643707,True
hgb,symmetric,med,0.05298070795434795,0.01417647564223734,0.7324219288565788,True
hgb,symmetric,med,0.09985367487615254,0.018572395128552133,0.8140038896756951,True
hgb,symmetric,med,0.027624277153077248,0.01045468692527507,0.6215398916199169,True
hgb,symmetric,med,0.06649490438566358,0.01580553509418081,0.7623045669407938,True
hgb,symmetric,med,0.11902739191330097,0.03448232751692237,0.7102992263995909,True
hgb,symmetric,med,0.05924366061244185,0.031282498604176534,0.4719688439102487,True
hgb,symmetric,med,0.016633282964941265,0.014826112217795506,,False
hgb,symmetric,med,0.051029764423755064,0.02772428327459031,0.456703678967323,True
hgb,symmetric,med,0.016350914372362357,0.020102264998807184,,False
hgb,symmetric,med,0.0913967136150235,0.021830664180671033,0.7611438823432424,True
hgb,symmetric,med,0.04363378684807251,0.05045354728517504,-0.15629540614588638,True
hgb,symmetric,med,0.049632778408160716,0.038862292791795205,0.21700347959151542,True
hgb,symmetric,med,0.02220309810671256,0.010585478956504857,0.5232431570752463,True
hgb,symmetric,med,0.07709750566893425,0.010470639032815199,0.8641896525449558,True
hgb,symmetric,med,0.002292083866142325,0.020365976710573053,,False
hgb,symmetric,med,0.08788752703677,0.02024827734134116,0.7696114793072995,True
hgb,symmetric,med,0.003818659150575665,0.04258468856803577,,False
hgb,symmetric,med,0.013277318475916566,0.009084412546463194,,False
hgb,symmetric,med,0.002603903964491061,0.02694709401376405,,False
hgb,symmetric,med,0.008328726512809026,0.007040011196836837,,False
hgb,symmetric,med,0.02425826656311758,0.012188507768982726,0.4975524018886737,True
hgb,symmetric,med,0.05950768342511992,0.025045009650717875,0.5791298163667777,True
hgb,symmetric,med,0.03094124936630427,0.02846183914785505,0.08013284108525214,True
hgb,symmetric,med,0.01738301465381059,0.001890944572660369,,False
hgb,symmetric,med,0.034547677261613674,0.0006794226743545018,0.9803337668923573,True
hgb,symmetric,med,0.010567715657841759,0.009191287777599588,,False
hgb,symmetric,med,0.03105228004128968,0.00779115437158473,0.7490955781274365,True
hgb,symmetric,med,0.060693607467801,0.033825973018278166,0.44267651191728186,True
hgb,symmetric,med,0.03311944856958726,0.022959183673469385,0.30677639075934937,True
hgb,symmetric,med,0.005724147849848982,0.02768466322472163,,False
hgb,symmetric,med,0.04136449100188022,0.03913663311253679,0.053859187805360996,True
hgb,symmetric,med,0.03774627980006956,0.010243350311262,0.7286262284517077,True
hgb,symmetric,med,0.02253265436609425,0.0055431931252827304,0.7539928924830185,True
hgb,symmetric,med,0.02558465403942789,0.004892367906066508,0.8087772498886637,True
hgb,symmetric,med,0.01116197183098594,0.015711521547933205,,False
hgb,symmetric,med,0.015635360424362976,0.028033944950883072,,False
hgb,symmetric,med,0.020051055158398334,0.025352758976712186,-0.2644102156436015,True
hgb,symmetric,med,0.09864470749699777,0.007588831364219617,0.923069046918198,True
hgb,symmetric,med,0.10555658369575277,0.02550385142977729,0.758386918780098,True
hgb,symmetric,med,0.04481752523078397,0.019908383726938816,0.5557902042912384,True
hgb,symmetric,med,0.025789721829325762,0.013380662909881602,0.48116296102634537,True
hgb,symmetric,med,0.044888033235383484,0.008381188887164437,0.8132867875227406,True
hgb,symmetric,med,0.08277150833925456,0.014931495610796652,0.8196058533862025,True
hgb,symmetric,med,0.027118252225176276,0.02331446696237116,0.14026660830574192,True
hgb,symmetric,med,0.08741685144124173,0.019355856598848198,0.7785798014944697,True
hgb,symmetric,med,0.028928538875216514,0.030782290367933784,-0.06408037062339866,True
hgb,symmetric,med,0.02450186447700481,0.014569680292552234,0.40536442415531304,True
hgb,symmetric,med,0.0004166666666666208,0.027098978418239605,,False
